,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
3653,Pedro Bigas,ES,DF,DF,Eibar,28.0,1990.0,23,21,1777,19.7,3,0.15,0,0.00,3,0.15,3,0.15,0,0,2,0,1.2,1.2,0.1,1.3,9,58,6,3,0.15,0,0.00,3,0.15,3,0.15,0.15,0.15,0.00,0.15,0.15,0.15,0.06,0.00,0.07,0.06,0.07,18,9,11,7,0,9,19,47.4,10,16,10,6,36,54,82,0,482,731,65.9,10813,4464,124,154,80.5,256,329,77.8,98,224,43.8,0,0.1,0.4,-0.1,2,47,5,2,58,918,88,422,438,62,10,918,1,0,0.0,1,100.0,2110,1029,8,0,7,1,391,6,12,0.61,10,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3654,Pedro León,ES,MF,FW,Eibar,32.0,1986.0,31,23,1896,21.1,1,0.05,2,0.09,3,0.14,1,0.05,0,0,4,0,2.9,2.9,3.7,6.5,30,36,179,1,0.05,2,0.09,3,0.14,1,0.05,0.14,0.05,0.09,0.14,0.05,0.14,0.14,0.17,0.31,0.14,0.31,28,20,8,9,11,12,25,48.0,13,18,1,17,19,47,7,0,400,712,56.2,6536,2274,217,285,76.1,109,203,53.7,50,160,31.3,2,3.7,4.6,-1.7,41,26,21,12,36,934,12,74,321,546,56,934,31,19,61.3,12,38.7,2378,828,24,9,47,31,558,179,71,3.38,32,27,4,4,3,1,6,0.29,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3655,Pedro Porro,ES,DF,MF,Valladolid,19.0,1999.0,13,7,739,8.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.2,0.2,17,25,32,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,18,10,11,7,0,10,18,55.6,8,3,0,3,7,25,19,1,246,379,64.9,4085,1671,141,162,87.0,68,114,59.6,29,65,44.6,0,0.2,0.3,-0.2,4,21,6,3,25,470,27,151,223,99,3,470,20,13,65.0,7,35.0,1169,679,18,2,13,10,236,32,11,1.34,9,1,0,0,1,0,1,0.12,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3656,Pere Pons,ES,MF,MF,Alavés,26.0,1993.0,30,7,1088,12.1,1,0.08,1,0.08,2,0.17,1,0.08,0,0,3,0,0.2,0.2,1.1,1.3,7,23,17,1,0.08,1,0.08,2,0.17,1,0.08,0.17,0.08,0.08,0.17,0.08,0.17,0.02,0.09,0.11,0.02,0.11,28,16,14,12,2,12,26,46.2,14,16,3,13,12,40,8,1,284,385,73.8,4310,1095,160,191,83.8,88,126,69.8,23,35,65.7,1,1.1,0.5,-0.1,6,15,4,1,23,527,16,125,324,90,12,527,16,3,18.8,13,81.3,1310,491,14,2,34,10,302,17,11,0.91,10,0,0,0,1,0,2,0.17,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3657,Pervis Estupiñán,EC,DF,DF,Osasuna,21.0,1998.0,36,32,2979,33.1,1,0.03,5,0.15,6,0.18,1,0.03,0,0,8,0,1.6,1.6,3.6,5.2,114,132,184,1,0.03,5,0.15,6,0.18,1,0.03,0.18,0.03,0.15,0.18,0.03,0.18,0.05,0.11,0.16,0.05,0.16,84,45,53,27,4,42,77,54.5,35,30,7,23,58,142,61,6,1311,1831,71.6,20958,8923,714,832,85.8,447,596,75.0,116,259,44.8,5,3.6,3.3,+1.4,44,94,58,35,132,2266,92,589,1058,646,45,2266,114,59,51.8,55,48.2,7168,4246,82,10,62,34,1159,184,84,2.54,66,9,6,2,0,1,8,0.24,6,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3658,Pione Sisto,DK,FW,MF,Celta Vigo,24.0,1995.0,21,8,891,9.9,2,0.20,0,0.00,2,0.20,2,0.20,0,0,2,0,2.0,2.0,0.6,2.5,36,36,98,2,0.20,0,0.00,2,0.20,2,0.20,0.20,0.20,0.00,0.20,0.20,0.20,0.20,0.06,0.25,0.20,0.25,17,8,5,6,6,4,19,21.1,15,18,0,18,6,23,4,1,341,445,76.6,5033,995,199,225,88.4,88,115,76.5,29,50,58.0,0,0.6,1.1,-0.6,9,21,8,1,36,603,12,109,266,234,26,603,32,24,75.0,8,25.0,2708,1092,27,8,42,25,473,98,27,2.73,19,3,3,0,2,0,2,0.20,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3659,Pipa,ES,DF,FW,Espanyol,21.0,1998.0,7,5,473,5.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.4,0.4,0.2,0.6,22,9,33,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.12,0.07,0.12,9,8,5,4,0,4,6,66.7,2,8,0,8,6,15,17,0,145,217,66.8,2476,706,63,72,87.5,71,101,70.3,8,27,29.6,0,0.2,0.3,-0.2,4,5,4,2,9,278,17,96,105,80,7,278,10,4,40.0,6,60.0,998,521,12,6,8,2,127,33,9,1.71,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3660,Pol Lozano,ES,MF,MF,Espanyol,19.0,1999.0,5,2,173,1.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,1,0.0,0.0,0.0,0.0,3,8,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,5,3,3,2,0,3,7,42.9,4,3,0,3,1,6,2,0,75,85,88.2,1382,326,26,28,92.9,36,40,90.0,9,11,81.8,0,0.0,0.0,0.0,1,11,1,0,8,100,1,32,60,9,1,100,0,0,0,0,0,335,129,1,0,1,0,56,2,2,1.04,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3661,Portu,ES,FW,MF,Real Sociedad,27.0,1992.0,35,25,2393,26.6,7,0.26,7,0.26,14,0.53,7,0.26,0,1,5,0,6.0,5.3,5.4,10.6,67,56,226,7,0.26,7,0.26,14,0.53,7,0.26,0.53,0.26,0.26,0.53,0.26,0.53,0.23,0.20,0.43,0.20,0.40,32,21,10,15,7,13,33,39.4,20,28,3,25,13,45,5,0,434,670,64.8,5879,1734,257,323,79.6,114,171,66.7,25,78,32.1,7,5.4,4.7,+1.6,34,33,27,11,56,907,13,88,311,517,126,906,30,11,36.7,19,63.3,3103,1511,45,20,57,31,594,226,69,2.60,53,6,3,6,1,0,13,0.49,10,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3662,Quini,ES,DF,DF,Granada,29.0,1989.0,10,8,718,8.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.3,0.3,0.2,0.5,14,15,22,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,25,14,16,7,2,13,22,59.1,9,5,1,4,10,35,14,0,216,291,74.2,3139,956,120,131,91.6,69,94,73.4,15,38,39.5,0,0.2,0.1,-0.2,7,15,1,1,15,388,18,120,164,109,5,388,17,6,35.3,11,64.7,1134,525,13,1,6,5,176,22,15,1.88,10,0,1,2,1,1,1,0.13,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3663,Quique,ES,FW,MF,Eibar,29.0,1990.0,15,4,490,5.4,0,0.00,1,0.18,1,0.18,0,0.00,0,0,0,0,0.6,0.6,0.2,0.8,8,11,29,0,0.00,1,0.18,1,0.18,0,0.00,0.18,0.00,0.18,0.18,0.00,0.18,0.10,0.04,0.14,0.10,0.14,2,1,1,0,1,0,0,0,0,3,0,3,0,2,3,0,82,125,65.6,1109,261,50,67,74.6,21,39,53.8,3,4,75.0,1,0.2,0.1,+0.8,6,2,4,1,11,182,3,13,76,94,15,182,8,5,62.5,3,37.5,434,173,6,3,17,4,143,29,13,2.39,8,0,3,0,2,0,2,0.37,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3664,Rafa Soares,PT,DF,DF,Eibar,24.0,1995.0,6,6,435,4.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.4,0.4,6,18,13,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,6,5,5,0,1,5,11,45.5,6,1,0,1,2,8,6,0,150,227,66.1,2667,1380,70,88,79.5,56,80,70.0,20,47,42.6,0,0.4,0.3,-0.4,7,12,6,5,18,254,3,61,120,77,1,254,2,0,0.0,2,100.0,569,209,6,0,6,6,100,13,12,2.48,8,4,0,0,0,0,1,0.21,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3665,Rafel Obrador,ES,DF,DF,Mallorca,15.0,2004.0,1,0,4,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,1,2,50.0,18,14,0,0,0,1,2,50.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,3,0,1,0,2,0,3,0,0,0,0,0,21,14,0,0,0,1,2,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3666,Rafinha,BR,FW,MF,Barcelona,26.0,1993.0,3,2,186,2.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.7,0.7,0.4,1.0,10,9,25,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.17,0.51,0.34,0.51,3,2,1,1,1,1,2,50.0,1,0,0,0,1,4,0,0,139,162,85.8,1938,315,80,88,90.9,37,39,94.9,10,17,58.8,0,0.4,0.4,-0.4,5,5,5,1,9,189,1,11,75,105,10,189,10,4,40.0,6,60.0,921,447,9,4,6,5,164,25,11,5.32,5,2,3,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3667,Rafinha,BR,MF,MF,Celta Vigo,26.0,1993.0,29,25,2111,23.5,4,0.17,1,0.04,5,0.21,4,0.17,0,0,5,0,1.5,1.5,1.9,3.5,70,140,63,4,0.17,1,0.04,5,0.21,4,0.17,0.21,0.17,0.04,0.21,0.17,0.21,0.07,0.08,0.15,0.07,0.15,71,37,29,37,5,20,62,32.3,42,37,4,33,33,104,25,0,1125,1318,85.4,17146,4361,601,661,90.9,376,412,91.3,81,124,65.3,1,1.9,3.0,-0.9,22,104,27,1,140,1682,42,325,912,469,45,1682,86,60,69.8,26,30.2,5957,3083,57,7,61,48,1178,63,80,3.41,64,0,5,2,8,1,6,0.26,5,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3668,Ramiro Funes Mori,AR,DF,DF,Villarreal,28.0,1991.0,7,5,453,5.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.1,0.1,0.1,0.2,5,14,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,5,2,2,3,0,0,2,0.0,2,8,2,6,3,8,9,1,224,273,82.1,4644,1584,74,87,85.1,104,111,93.7,42,65,64.6,0,0.1,0.0,-0.1,2,14,0,0,14,311,27,147,155,9,5,311,1,1,100.0,0,0.0,1194,711,5,0,2,1,209,2,3,0.60,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3669,Ramon Azeez,NG,MF,MF,Granada,26.0,1992.0,25,14,1361,15.1,2,0.13,0,0.00,2,0.13,2,0.13,0,0,3,0,2.4,2.4,0.3,2.7,16,43,25,2,0.13,0,0.00,2,0.13,2,0.13,0.13,0.13,0.00,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18,11,8,2,8,1,7,19,36.8,12,8,2,6,19,30,11,1,303,388,78.1,4820,1170,175,200,87.5,88,117,75.2,32,43,74.4,0,0.3,0.3,-0.3,6,35,3,0,43,516,11,96,295,134,17,516,11,4,36.4,7,63.6,1498,671,11,2,16,10,273,25,22,1.46,13,1,0,3,3,2,1,0.07,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3670,Raphaël Varane,FR,DF,DF,Real Madrid,26.0,1993.0,32,32,2822,31.4,2,0.06,1,0.03,3,0.10,2,0.06,0,0,2,0,1.0,1.0,0.5,1.5,7,68,3,2,0.06,1,0.03,3,0.10,2,0.06,0.10,0.06,0.03,0.10,0.06,0.10,0.03,0.02,0.05,0.03,0.05,30,17,15,14,1,12,23,52.2,11,32,16,16,31,61,124,0,1466,1683,87.1,31568,10795,425,449,94.7,774,837,92.5,258,365,70.7,1,0.5,0.3,+0.5,6,79,1,0,68,1958,213,1078,828,58,18,1958,12,8,66.7,4,33.3,7168,3537,14,0,10,3,1323,3,14,0.45,9,2,0,3,0,0,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3671,Raúl,ES,FW,MF,Betis,18.0,2000.0,3,0,19,0.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,4,7,57.1,53,11,3,5,60.0,1,2,50.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,9,0,2,4,3,0,9,0,0,0,0,0,25,3,0,0,1,0,7,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3672,Raúl Albiol,ES,DF,DF,Villarreal,33.0,1985.0,36,36,3237,36.0,1,0.03,0,0.00,1,0.03,1,0.03,0,0,9,0,2.3,2.3,0.3,2.5,11,118,4,1,0.03,0,0.00,1,0.03,1,0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,43,23,27,16,0,18,27,66.7,9,29,21,8,42,85,175,2,1635,1954,83.7,36891,12724,388,448,86.6,909,990,91.8,320,476,67.2,0,0.3,0.6,-0.3,4,98,5,1,118,2282,336,1270,971,52,21,2282,3,3,100.0,0,0.0,6416,3896,8,1,9,2,1497,4,19,0.53,17,0,0,1,1,0,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3673,Raúl García,ES,DF,DF,Getafe,30.0,1989.0,4,3,243,2.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.2,0.2,6,6,13,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,5,3,2,3,0,3,6,50.0,3,3,1,2,4,9,10,0,86,139,61.9,1696,795,37,42,88.1,32,42,76.2,15,42,35.7,0,0.2,0.4,-0.2,4,8,8,7,6,178,7,46,74,59,0,178,6,4,66.7,2,33.3,436,226,5,0,2,3,72,13,5,1.84,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3674,Raúl García,ES,DF,MF,Valladolid,30.0,1989.0,12,12,1012,11.2,0,0.00,1,0.09,1,0.09,0,0.00,0,0,2,0,0.2,0.2,0.4,0.6,18,27,32,0,0.00,1,0.09,1,0.09,0,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.02,0.04,0.06,0.02,0.06,20,12,11,7,2,9,22,40.9,13,12,2,10,8,28,30,0,324,491,66.0,5487,2658,170,193,88.1,116,162,71.6,29,97,29.9,1,0.4,0.3,+0.6,8,27,8,6,27,600,32,182,273,151,9,600,9,4,44.4,5,55.6,1482,758,17,3,10,4,259,32,18,1.60,12,1,0,2,1,2,3,0.27,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3675,Raúl García,ES,MF,FW,Athletic Club,33.0,1986.0,35,33,2869,31.9,15,0.47,1,0.03,16,0.50,8,0.25,7,7,11,0,11.0,5.4,1.6,7.0,39,114,140,15,0.47,1,0.03,16,0.50,8,0.25,0.28,0.47,0.03,0.50,0.25,0.28,0.34,0.05,0.39,0.17,0.22,57,37,19,26,12,16,76,21.1,60,46,6,40,24,81,44,0,533,991,53.8,7325,2285,336,499,67.3,130,268,48.5,28,90,31.1,1,1.6,1.1,-0.6,22,76,12,3,114,1369,47,168,659,553,103,1362,26,9,34.6,17,65.4,2431,1186,34,3,60,15,959,140,57,1.79,41,0,0,2,13,1,4,0.13,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
3676,Raúl Navas,ES,DF,DF,Osasuna,31.0,1988.0,9,8,711,7.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.0,0.0,0.1,0.1,6,22,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,10,5,4,6,0,4,13,30.8,9,10,4,6,18,28,30,0,216,273,79.1,4611,2160,53,58,91.4,123,141,87.2,36,66,54.5,0,0.1,0.1,-0.1,2,11,0,0,22,353,52,199,152,5,3,353,2,1,50.0,1,50.0,845,385,4,1,3,2,147,0,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2020
