,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
2175,Edoardo Bove,IT,MF,DF,Roma,19.0,2002.0,11,0,68,0.8,1,1.32,0,0.00,1,1.32,1,1.32,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,1,1.32,0,0.00,1,1.32,1,1.32,1.32,1.32,0.00,1.32,1.32,1.32,0.02,0.00,0.02,0.02,0.02,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,29,35,82.9,544,128,15,17,88.2,11,14,78.6,3,4,75.0,0,0.0,0.0,0.0,0,4,0,0,3,44,0,7,26,11,2,44,1,1,100.0,0,0.0,112,49,1,0,4,0,29,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2176,Edoardo Goldaniga,IT,DF,DF,Cagliari,27.0,1993.0,11,11,934,10.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.3,0.3,0.2,0.5,3,35,12,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23,0,345,486,71.0,6682,3385,127,161,78.9,167,206,81.1,46,94,48.9,0,0.2,0.4,-0.2,4,21,4,1,35,587,51,257,265,68,8,587,6,3,50.0,3,50.0,1234,521,6,0,7,0,279,12,10,0.96,8,0,0,1,0,1,1,0.10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2177,Edoardo Goldaniga,IT,DF,MF,Sassuolo,27.0,1993.0,1,0,1,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,20,19,0,0,0,1,1,100.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2178,Edoardo Vergani,IT,FW,MF,Salernitana,20.0,2001.0,6,1,102,1.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,2,0,0,0,0,0,0,2,2,0,0,2,2,0,13,25,52.0,166,18,9,13,69.2,2,4,50.0,1,2,50.0,0,0.0,0.1,0.0,0,3,0,0,1,41,5,11,15,15,3,41,1,0,0.0,1,100.0,66,9,0,0,7,1,28,7,1,0.88,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2179,Eldor Shomurodov,UZ,FW,MF,Roma,26.0,1995.0,28,5,784,8.7,3,0.34,4,0.46,7,0.80,3,0.34,0,0,2,0,4.3,4.3,3.3,7.5,28,17,85,3,0.34,4,0.46,7,0.80,3,0.34,0.80,0.34,0.46,0.80,0.34,0.80,0.49,0.38,0.87,0.49,0.87,5,4,0,4,1,1,10,10.0,9,8,0,8,2,7,5,0,152,225,67.6,1885,501,107,141,75.9,33,49,67.3,3,6,50.0,4,3.3,1.0,+0.7,20,13,5,2,17,341,3,24,130,191,69,341,12,3,25.0,9,75.0,1367,654,15,12,22,16,248,85,30,3.45,29,0,1,0,0,0,5,0.57,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2180,Elif Elmas,MK,FW,MF,Napoli,21.0,1999.0,37,12,1620,18.0,3,0.17,4,0.22,7,0.39,3,0.17,0,0,3,0,2.3,2.3,1.8,4.1,59,53,96,3,0.17,4,0.22,7,0.39,3,0.17,0.39,0.17,0.22,0.39,0.17,0.39,0.13,0.10,0.23,0.13,0.23,25,15,10,10,5,12,28,42.9,16,13,2,11,8,33,17,0,705,817,86.3,8943,1883,473,514,92.0,160,180,88.9,28,45,62.2,4,1.8,1.7,+2.2,24,54,17,0,53,986,27,115,512,370,50,986,35,24,68.6,11,31.4,3968,1950,45,19,23,23,804,96,59,3.28,42,2,5,4,3,3,9,0.50,6,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2181,Elseid Hysaj,AL,DF,DF,Lazio,27.0,1994.0,29,24,2027,22.5,1,0.04,0,0.00,1,0.04,1,0.04,0,0,3,0,0.8,0.8,0.7,1.5,26,96,69,1,0.04,0,0.00,1,0.04,1,0.04,0.04,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,46,30,25,17,4,29,45,64.4,16,18,6,12,24,70,34,1,1216,1412,86.1,17867,5977,713,762,93.6,407,466,87.3,59,106,55.7,0,0.7,1.6,-0.7,12,83,17,7,96,1599,59,472,861,286,17,1599,33,16,48.5,17,51.5,3662,1719,22,4,14,9,1087,69,39,1.73,36,1,2,0,0,0,7,0.31,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2182,Emanuel Vignato,IT,MF,DF,Bologna,20.0,2000.0,24,3,594,6.6,0,0.00,1,0.15,1,0.15,0,0.00,0,0,2,0,0.3,0.3,2.2,2.4,22,55,37,0,0.00,1,0.15,1,0.15,0,0.00,0.15,0.00,0.15,0.15,0.00,0.15,0.04,0.33,0.36,0.04,0.36,12,7,5,7,0,6,13,46.2,7,2,0,2,2,14,5,0,341,406,84.0,5179,1418,197,215,91.6,107,118,90.7,25,33,75.8,1,2.2,1.1,-1.2,12,32,11,2,55,459,6,70,235,158,15,459,14,12,85.7,2,14.3,1787,834,17,4,10,9,320,37,28,4.23,23,2,2,1,0,0,2,0.30,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2183,Emil Audero,ID,GK,-,Sampdoria,24.0,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,2560.0,48.0,1.69,130.0,82.0,63.8,50.0,8.0,5.0,16.0,5.0,17.2,2.0,1.0,1.0,0.0,63.8,50.0,1.0,4.0,1.0,43.1,0.32,-3.9,-0.14,203.0,472,212,43.0,786.0,120.0,41.7,67.9,36.3,47.6,472,212,41.7,67.9,36.3,47.6,418.0,22.0,5.3,25.0,0.88,13.5,Serie A,2022
2184,Emil Audero,ID,GK,GK,Sampdoria,24.0,1997.0,29,29,2560,28.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,3,1,3,0,0,3,5,60.0,2,0,0,0,2,5,17,2,706,1005,70.2,22466,16952,105,105,100.0,288,297,97.0,311,593,52.4,0,0.5,0.1,-0.5,2,20,1,0,0,1076,953,1074,2,0,0,1076,0,0,0,0,0,2866,1726,0,0,0,0,501,0,5,0.18,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2185,Emil Bohinen,NO,MF,MF,Salernitana,22.0,1999.0,11,8,699,7.8,0,0.00,1,0.13,1,0.13,0,0.00,0,0,5,0,0.1,0.1,0.4,0.5,14,20,13,0,0.00,1,0.13,1,0.13,0,0.00,0.13,0.00,0.13,0.13,0.00,0.13,0.02,0.05,0.07,0.02,0.07,15,9,4,9,2,10,20,50.0,10,17,3,14,12,27,14,0,231,294,78.6,3599,948,136,156,87.2,63,79,79.7,23,40,57.5,1,0.4,0.4,+0.6,11,15,1,0,20,402,26,92,226,90,7,402,17,11,64.7,6,35.3,1138,653,10,2,11,9,195,13,25,3.22,15,7,2,0,1,0,1,0.13,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2186,Emil Ceide,NO,FW,MF,Sassuolo,19.0,2001.0,6,0,53,0.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,5,2,9,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,11,26,42.3,112,23,6,10,60.0,2,7,28.6,0,0,0,0,0.0,0.0,0.0,0,1,2,0,2,36,0,4,14,18,4,36,4,1,25.0,3,75.0,209,115,2,2,4,6,26,9,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2187,Emmanuel Gyasi,GH,FW,MF,Spezia,27.0,1994.0,36,35,3035,33.7,6,0.18,0,0.00,6,0.18,6,0.18,0,0,10,0,5.6,5.6,1.4,7.0,44,42,145,6,0.18,0,0.00,6,0.18,6,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.17,0.04,0.21,0.17,0.21,47,30,31,9,7,21,41,51.2,20,22,4,18,16,63,43,1,765,939,81.5,9820,1991,496,560,88.6,205,245,83.7,19,30,63.3,0,1.4,1.9,-1.4,22,24,15,3,42,1272,67,296,522,471,87,1272,55,33,60.0,22,40.0,4002,1567,38,17,81,52,865,145,59,1.75,48,0,4,3,3,1,6,0.18,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2188,Erick Pulgar,CL,MF,MF,Fiorentina,27.0,1994.0,6,4,341,3.8,0,0.00,1,0.26,1,0.26,0,0.00,0,0,2,0,0.1,0.1,0.6,0.7,2,16,1,0,0.00,1,0.26,1,0.26,0,0.00,0.26,0.00,0.26,0.26,0.00,0.26,0.03,0.17,0.20,0.03,0.20,6,6,4,2,0,4,9,44.4,5,5,1,4,5,11,2,1,208,239,87.0,4047,1023,70,81,86.4,111,116,95.7,23,32,71.9,1,0.6,0.8,+0.4,7,19,2,1,16,265,5,54,172,45,1,265,3,2,66.7,1,33.3,661,319,3,0,5,2,176,1,11,2.90,8,3,0,0,0,0,2,0.53,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2189,Ernesto Torregrossa,VE,FW,FW,Sampdoria,29.0,1992.0,10,0,116,1.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.1,0.1,2,4,14,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,1,0,30,42,71.4,528,108,16,21,76.2,9,11,81.8,5,6,83.3,0,0.1,0.1,-0.1,2,3,1,0,4,58,1,3,24,31,6,58,4,0,0.0,4,100.0,159,61,3,1,6,1,50,14,6,4.70,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2190,Ethan Ampadu,WLS,MF,DF,Venezia,20.0,2000.0,29,26,2282,25.4,0,0.00,3,0.12,3,0.12,0,0.00,0,0,13,2,0.3,0.3,1.6,1.9,26,112,23,0,0.00,3,0.12,3,0.12,0,0.00,0.12,0.00,0.12,0.12,0.00,0.12,0.01,0.06,0.08,0.01,0.08,67,43,37,27,3,24,58,41.4,34,49,19,30,51,118,76,0,867,1165,74.4,15853,6627,385,445,86.5,359,443,81.0,103,209,49.3,3,1.6,1.5,+1.4,15,96,12,7,112,1472,125,587,706,194,12,1472,17,13,76.5,4,23.5,3664,1759,23,3,19,10,767,23,45,1.77,39,4,1,0,0,1,6,0.24,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2191,Etrit Berisha,AL,GK,-,Torino,32.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,900.0,8.0,0.8,41.0,32.0,85.4,33.3,3.0,4.0,3.0,4.0,40.0,3.0,2.0,1.0,0.0,85.4,33.3,0.0,0.0,0.0,10.2,0.18,2.2,0.22,53.0,188,78,28.2,240.0,37.0,50.0,87.2,39.4,58.6,188,78,50.0,87.2,39.4,58.6,148.0,7.0,4.7,10.0,1.0,14.6,Serie A,2022
2192,Etrit Berisha,AL,GK,GK,Torino,32.0,1989.0,10,10,900,10.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,176,319,55.2,5860,4579,23,24,95.8,79,79,100.0,74,215,34.4,0,0.0,0.0,0.0,0,6,0,0,0,345,289,344,1,0,0,345,0,0,0,0,0,1125,655,0,0,0,0,118,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2193,Fabiano Parisi,IT,DF,DF,Empoli,20.0,2000.0,25,16,1477,16.4,0,0.00,1,0.06,1,0.06,0,0.00,0,0,5,0,0.7,0.7,0.3,1.0,58,74,49,0,0.00,1,0.06,1,0.06,0,0.00,0.06,0.00,0.06,0.06,0.00,0.06,0.04,0.02,0.06,0.04,0.06,35,19,25,5,5,13,31,41.9,18,30,10,20,22,57,42,0,585,777,75.3,9644,4062,292,323,90.4,234,311,75.2,46,99,46.5,1,0.3,0.5,+0.7,9,58,14,1,74,1040,79,381,424,263,17,1040,55,29,52.7,26,47.3,3860,2116,41,6,42,18,519,49,34,2.07,25,2,6,1,0,0,5,0.30,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2194,Fabio Depaoli,IT,DF,DF,Hellas Verona,24.0,1997.0,18,7,703,7.8,1,0.13,1,0.13,2,0.26,1,0.13,0,0,3,0,0.8,0.8,0.6,1.4,12,30,33,1,0.13,1,0.13,2,0.26,1,0.13,0.26,0.13,0.13,0.26,0.13,0.26,0.10,0.08,0.18,0.10,0.18,12,7,6,4,2,1,7,14.3,6,9,2,7,8,20,14,0,174,283,61.5,2825,1485,94,117,80.3,55,83,66.3,18,48,37.5,1,0.6,0.9,+0.4,6,13,15,5,30,369,22,78,150,149,16,369,11,8,72.7,3,27.3,744,409,9,2,8,6,178,33,17,2.18,14,1,1,0,1,0,3,0.38,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2195,Fabio Depaoli,IT,MF,DF,Sampdoria,24.0,1997.0,6,1,112,1.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,5,6,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,1,1,2,0,0,2,0.0,2,2,1,1,1,4,2,0,22,36,61.1,358,133,11,13,84.6,8,11,72.7,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,5,52,2,14,21,18,2,52,2,1,50.0,1,50.0,105,43,2,0,5,0,29,6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2196,Fabio Miretti,IT,MF,MF,Juventus,17.0,2003.0,6,4,321,3.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.1,0.1,0.4,0.5,3,18,9,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.13,0.03,0.13,4,2,2,2,0,2,9,22.2,7,3,1,2,2,6,3,0,117,145,80.7,2278,795,49,58,84.5,50,59,84.7,16,20,80.0,0,0.4,0.6,-0.4,5,13,3,0,18,176,3,48,95,35,5,176,2,1,50.0,1,50.0,371,162,8,0,6,0,118,9,11,3.09,6,5,0,0,0,0,1,0.28,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2197,Fabio Quagliarella,IT,FW,FW,Sampdoria,38.0,1983.0,33,19,1664,18.5,4,0.22,2,0.11,6,0.32,3,0.16,1,1,2,0,4.3,3.5,1.6,5.1,17,39,140,4,0.22,2,0.11,6,0.32,3,0.16,0.27,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28,6,2,2,2,2,2,15,13.3,13,14,1,13,3,9,12,0,320,466,68.7,5214,1113,173,220,78.6,91,128,71.1,39,66,59.1,2,1.6,2.0,+0.4,19,28,18,7,39,655,14,49,291,321,74,654,23,11,47.8,12,52.2,1517,575,12,2,49,26,490,140,49,2.65,35,0,5,6,2,1,8,0.43,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2198,Fabián Ruiz Peña,ES,MF,MF,Napoli,25.0,1996.0,32,29,2384,26.5,7,0.26,4,0.15,11,0.42,7,0.26,0,0,2,0,1.6,1.6,2.9,4.5,58,220,80,7,0.26,4,0.15,11,0.42,7,0.26,0.42,0.26,0.15,0.42,0.26,0.42,0.06,0.11,0.17,0.06,0.17,55,33,22,29,4,29,67,43.3,38,34,1,33,22,77,32,0,1969,2196,89.7,32223,8053,1057,1132,93.4,654,719,91.0,190,230,82.6,4,2.9,2.8,+1.1,32,219,32,2,220,2455,73,463,1495,516,39,2455,22,12,54.5,10,45.5,6542,3400,46,9,28,11,1962,80,84,3.17,77,1,0,3,2,1,11,0.42,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
2199,Faouzi Ghoulam,DZ,DF,DF,Napoli,30.0,1991.0,14,3,332,3.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.1,0.1,0.4,0.5,10,19,19,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,3,1,1,2,0,0,3,0.0,3,2,1,1,3,6,10,0,229,280,81.8,3403,1029,126,134,94.0,72,86,83.7,14,36,38.9,0,0.4,0.4,-0.4,7,24,4,1,19,304,14,72,141,93,2,304,2,1,50.0,1,50.0,796,450,7,1,2,2,216,19,13,3.50,8,4,0,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2022
