,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
4465,Martin Dúbravka,SK,GK,GK,Newcastle Utd,28.0,1989.0,12,12,1080,12.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,203,348,58.3,6648,5297,24,24,100.0,93,94,98.9,86,230,37.4,0,0.0,0.0,0.0,0,7,0,0,0,370,291,367,4,0,0,370,0,0,0,0,0,1184,742,1,1,0,0,128,0,3,0.25,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4466,Martin Kelly,ENG,DF,DF,Crystal Palace,27.0,1990.0,15,12,1195,13.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.4,0.4,0.1,0.6,5,16,3,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,19,13,15,4,0,14,26,53.8,12,16,11,5,9,28,67,3,284,394,72.1,5365,2459,124,142,87.3,121,151,80.1,35,87,40.2,0,0.1,0.2,-0.1,2,19,0,0,16,523,67,263,230,32,6,523,3,2,66.7,1,33.3,996,461,3,0,3,1,246,3,4,0.30,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4467,Martin Olsson,SE,DF,DF,Swansea City,29.0,1988.0,36,36,3149,35.0,0,0.00,1,0.03,1,0.03,0,0.00,0,0,7,0,0.9,0.9,0.8,1.7,112,87,143,0,0.00,1,0.03,1,0.03,0,0.00,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05,34,26,18,10,6,12,29,41.4,17,21,4,17,31,65,81,0,1100,1596,68.9,17189,6212,624,710,87.9,362,530,68.3,88,264,33.3,1,0.8,1.2,+0.2,13,65,24,18,87,1867,95,531,779,576,28,1867,27,11,40.7,16,59.3,6079,3207,62,10,45,26,1070,143,35,1.00,24,4,3,1,3,0,2,0.06,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4468,Marvin Zeegelaar,NL,DF,DF,Watford,26.0,1990.0,12,12,994,11.0,0,0.00,1,0.09,1,0.09,0,0.00,0,0,4,1,0.0,0.0,1.0,1.0,30,54,44,0,0.00,1,0.09,1,0.09,0,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.00,0.09,0.09,0.00,0.09,23,18,15,3,5,11,24,45.8,13,5,1,4,20,43,30,0,436,584,74.7,6677,3045,259,297,87.2,140,193,72.5,28,55,50.9,1,1.0,0.8,0.0,7,39,10,7,54,683,35,181,317,191,12,683,20,15,75.0,5,25.0,1608,813,11,2,11,10,347,44,15,1.36,12,1,0,0,1,1,1,0.09,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4469,Mason Holgate,JM,DF,DF,Everton,20.0,1996.0,15,13,1184,13.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.6,0.6,0.6,1.2,8,44,25,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,23,16,15,7,1,10,21,47.6,11,12,9,3,23,46,86,2,361,543,66.5,7516,3316,131,162,80.9,162,214,75.7,65,148,43.9,0,0.6,0.4,-0.6,7,42,5,1,44,721,78,305,322,98,14,721,12,8,66.7,4,33.3,1379,871,6,2,11,3,374,25,16,1.22,12,0,1,1,2,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4470,Massadio Haïdara,ML,FW,FW,Newcastle Utd,24.0,1992.0,1,0,4,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100.0,17,0,2,2,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,16,7,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4471,Mathew Ryan,AU,GK,-,Brighton,25.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0,3420.0,54.0,1.42,172.0,121.0,69.2,66.7,9.0,13.0,16.0,10.0,26.3,3.0,1.0,2.0,0.0,69.2,66.7,1.0,15.0,5.0,48.8,0.28,-0.2,-0.01,345.0,875,352,39.4,823.0,122.0,66.5,93.2,44.5,57.9,875,352,66.5,93.2,44.5,57.9,623.0,38.0,6.1,17.0,0.45,10.2,Premier League,2018
4472,Mathew Ryan,AU,GK,GK,Brighton,25.0,1992.0,38,38,3420,38.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0.0,3,0,0,0,3,3,10,3,625,1186,52.7,25837,22013,20,20,100.0,178,179,99.4,427,975,43.8,0,0.0,0.1,0.0,0,24,0,0,0,1267,1067,1262,5,0,0,1267,0,0,0,0,0,4691,3474,0,0,1,0,433,0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4473,Mathias Jørgensen,DK,DF,DF,Huddersfield,27.0,1990.0,38,38,3420,38.0,0,0.00,2,0.05,2,0.05,0,0.00,0,0,6,0,1.9,1.9,0.9,2.9,21,120,8,0,0.00,2,0.05,2,0.05,0,0.00,0.05,0.00,0.05,0.05,0.00,0.05,0.05,0.02,0.08,0.05,0.08,55,36,40,13,2,19,45,42.2,26,49,20,29,76,131,249,5,1206,1576,76.5,23654,9558,407,472,86.2,607,725,83.7,162,317,51.1,2,0.9,1.1,+1.1,9,95,2,0,120,2033,216,1029,957,61,28,2033,3,3,100.0,0,0.0,4150,2681,15,1,12,0,1019,8,19,0.50,16,1,0,0,0,2,4,0.11,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4474,Matt Phillips,SCT,MF,DF,West Brom,26.0,1991.0,30,23,2093,23.3,2,0.09,2,0.09,4,0.17,2,0.09,0,0,3,0,2.4,2.4,4.1,6.5,85,31,146,2,0.09,2,0.09,4,0.17,2,0.09,0.17,0.09,0.09,0.17,0.09,0.17,0.10,0.18,0.28,0.10,0.28,27,16,17,5,5,10,29,34.5,19,21,1,20,24,51,43,0,434,704,61.6,7299,2673,245,302,81.1,127,198,64.1,50,134,37.3,2,4.1,4.0,-2.1,33,21,19,14,31,979,35,196,311,491,44,979,88,45,51.1,43,48.9,4475,2247,53,17,47,44,598,146,60,2.58,33,17,6,1,3,0,3,0.13,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4475,Matt Ritchie,SCT,MF,FW,Newcastle Utd,27.0,1989.0,35,32,2804,31.2,3,0.10,5,0.16,8,0.26,3,0.10,0,0,6,0,3.1,3.1,6.0,9.1,53,93,139,3,0.10,5,0.16,8,0.26,3,0.10,0.26,0.10,0.16,0.26,0.10,0.26,0.10,0.19,0.29,0.10,0.29,46,32,22,18,6,14,53,26.4,39,37,5,32,35,81,63,1,834,1279,65.2,13965,4500,418,488,85.7,267,399,66.9,108,280,38.6,5,6.0,4.7,-1.0,52,65,28,14,93,1620,52,285,670,691,46,1620,32,16,50.0,16,50.0,4234,1754,41,8,49,30,931,139,106,3.40,63,25,5,6,6,1,8,0.26,3,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4476,Matt Targett,ENG,DF,DF,Southampton,21.0,1995.0,2,2,166,1.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,6,3,5,0,1,1,3,33.3,2,3,2,1,3,9,7,1,78,109,71.6,1440,660,40,42,95.2,25,34,73.5,12,28,42.9,0,0.1,0.2,-0.1,2,3,0,0,5,129,6,49,54,29,0,129,3,3,100.0,0,0.0,179,111,3,0,2,1,59,6,2,1.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4477,Matteo Darmian,IT,DF,DF,Manchester Utd,27.0,1989.0,8,5,444,4.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.1,7,16,10,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,16,14,7,7,2,6,19,31.6,13,5,3,2,7,23,23,0,208,255,81.6,3066,995,107,117,91.5,68,82,82.9,15,28,53.6,0,0.0,0.0,0.0,1,12,0,0,16,311,24,89,168,55,2,311,2,1,50.0,1,50.0,456,246,0,1,3,2,167,10,4,0.81,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4478,Matthew Lowton,ENG,DF,DF,Burnley,28.0,1989.0,26,25,2295,25.5,0,0.00,3,0.12,3,0.12,0,0.00,0,0,1,0,0.1,0.1,1.6,1.7,18,82,69,0,0.00,3,0.12,3,0.12,0,0.00,0.12,0.00,0.12,0.12,0.00,0.12,0.00,0.06,0.07,0.00,0.07,55,34,26,27,2,28,60,46.7,32,35,15,20,39,94,141,2,779,1165,66.9,14940,5994,317,374,84.8,335,467,71.7,113,267,42.3,3,1.6,1.3,+1.4,14,78,20,11,82,1464,140,468,696,308,11,1464,17,11,64.7,6,35.3,2287,1206,28,1,17,10,642,69,34,1.33,25,3,0,1,4,1,5,0.20,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4479,Matty James,ENG,MF,MF,Leicester City,26.0,1991.0,13,11,993,11.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,1.3,1.3,0.1,1.5,7,28,14,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,19,10,7,11,1,2,10,20.0,8,14,2,12,17,36,25,0,363,448,81.0,5314,1297,188,218,86.2,134,160,83.8,17,32,53.1,0,0.1,0.3,-0.1,2,27,2,0,28,556,28,131,343,86,10,556,12,8,66.7,4,33.3,1140,397,7,0,14,5,330,14,10,0.91,7,0,1,2,0,0,1,0.09,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4480,Maya Yoshida,JP,DF,DF,Southampton,28.0,1988.0,24,23,2051,22.8,2,0.09,0,0.00,2,0.09,2,0.09,0,0,4,1,2.0,2.0,0.4,2.4,7,58,6,2,0.09,0,0.00,2,0.09,2,0.09,0.09,0.09,0.00,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11,27,20,22,5,0,18,25,72.0,7,32,14,18,41,68,133,2,898,1072,83.8,17334,6704,317,348,91.1,479,525,91.2,95,173,54.9,0,0.4,0.5,-0.4,5,44,2,1,58,1342,155,631,668,49,27,1342,2,2,100.0,0,0.0,3255,1643,3,0,8,9,798,6,14,0.61,10,0,0,3,1,0,2,0.09,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4481,Mesut Özil,DE,MF,FW,Arsenal,28.0,1988.0,26,24,2163,24.0,4,0.17,8,0.33,12,0.50,4,0.17,0,0,4,0,4.4,4.4,8.7,13.1,136,277,267,4,0.17,8,0.33,12,0.50,4,0.17,0.50,0.17,0.33,0.50,0.17,0.50,0.18,0.36,0.55,0.18,0.55,20,13,6,10,4,5,22,22.7,17,11,1,10,12,32,9,0,1604,1933,83.0,24221,7044,883,973,90.8,548,646,84.8,99,170,58.2,8,8.7,7.7,-0.7,84,183,79,2,277,2101,8,119,913,1088,89,2101,51,36,70.6,15,29.4,9537,4808,140,17,42,32,1772,267,161,6.70,133,17,5,4,2,0,17,0.71,10,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4482,Michael Carrick,ENG,MF,MF,Manchester Utd,36.0,1981.0,2,1,109,1.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.5,0.5,0.1,0.6,0,15,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.05,0.48,0.43,0.48,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,3,0,84,99,84.8,1602,837,40,41,97.6,29,29,100.0,14,25,56.0,0,0.1,0.2,-0.1,1,17,0,0,15,108,6,22,77,10,1,108,2,2,100.0,0,0.0,211,125,0,0,0,2,82,1,5,4.13,4,0,0,1,0,0,1,0.83,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4483,Michael Hefele,DE,DF,DF,Huddersfield,26.0,1990.0,2,0,33,0.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,8,10,80.0,116,30,6,6,100.0,2,3,66.7,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,16,3,9,7,0,0,16,0,0,0,0,0,72,54,1,0,0,0,5,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4484,Michael Keane,ENG,DF,DF,Everton,24.0,1993.0,30,29,2560,28.4,0,0.00,1,0.04,1,0.04,0,0.00,0,0,3,0,1.1,1.1,0.5,1.6,11,83,3,0,0.00,1,0.04,1,0.04,0,0.00,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.02,0.06,0.04,0.06,33,25,26,5,2,19,43,44.2,24,39,28,11,53,86,214,0,905,1170,77.4,19215,7605,270,330,81.8,481,552,87.1,149,258,57.8,1,0.5,0.4,+0.5,4,76,4,0,83,1555,214,846,656,60,28,1555,7,7,100.0,0,0.0,3662,2227,13,1,15,3,797,3,15,0.53,13,0,0,1,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4485,Michael Obafemi,IE,FW,FW,Southampton,17.0,2000.0,1,0,9,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.73,0.00,3.73,3.73,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,8,0,1,1,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4486,Michail Antonio,JM,FW,MF,West Ham,27.0,1990.0,21,16,1354,15.0,3,0.20,1,0.07,4,0.27,3,0.20,0,0,1,0,2.4,2.4,1.0,3.4,47,29,117,3,0.20,1,0.07,4,0.27,3,0.20,0.27,0.20,0.07,0.27,0.20,0.27,0.16,0.07,0.23,0.16,0.23,15,9,7,6,2,4,14,28.6,10,14,0,14,13,28,16,0,296,494,59.9,5256,1567,151,210,71.9,90,147,61.2,42,91,46.2,1,1.0,0.9,0.0,14,20,15,11,29,731,22,94,305,348,39,731,88,51,58.0,37,42.0,3457,1409,38,10,55,42,533,117,38,2.53,24,1,6,1,6,0,5,0.33,1,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4487,Michel Vorm,NL,GK,-,Tottenham,33.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,90.0,1.0,1.0,4.0,4.0,75.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0.0,0.0,1.0,0.5,0.13,0.5,0.53,2.0,4,9,50.0,17.0,2.0,5.9,33.3,26.5,32.4,4,9,5.9,33.3,26.5,32.4,14.0,0.0,0.0,2.0,2.0,17.0,Premier League,2018
4488,Michel Vorm,NL,GK,GK,Tottenham,33.0,1983.0,1,1,90,1.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,26,88.5,602,324,1,1,100.0,17,17,100.0,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,0,27,24,27,0,0,0,27,0,0,0,0,0,63,49,0,0,0,0,9,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
4489,Michy Batshuayi,BE,FW,FW,Chelsea,23.0,1993.0,12,3,360,4.0,2,0.50,1,0.25,3,0.75,2,0.50,0,0,0,0,1.1,1.1,0.1,1.2,9,8,32,2,0.50,1,0.25,3,0.75,2,0.50,0.75,0.50,0.25,0.75,0.50,0.75,0.28,0.02,0.30,0.28,0.30,5,4,2,3,0,1,3,33.3,2,0,0,0,1,6,3,0,67,97,69.1,767,100,41,50,82.0,12,21,57.1,3,5,60.0,1,0.1,0.1,+0.9,1,2,1,0,8,137,5,7,70,67,13,137,6,5,83.3,1,16.7,445,212,7,2,15,9,112,32,9,2.25,7,0,1,1,0,0,2,0.50,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2018
